************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.9], 'tau': [0.002], 'LR_actor': [0.0005], 'LR_critic': [0.001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.1], 'num_repeats': [3], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
[10000]
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.99], 'tau': [0.002], 'LR_actor': [0.0002], 'LR_critic': [0.001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.3], 'num_repeats': [5], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
[10000]
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.95], 'tau': [0.002], 'LR_actor': [0.001], 'LR_critic': [0.0001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.99995], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.1], 'num_repeats': [1], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
10000
{'buffer_size': 10000, 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.9], 'tau': [0.001], 'LR_actor': [0.0001], 'LR_critic': [0.0005], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.9999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.2], 'num_repeats': [3], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
10000
{'buffer_size': 10000, 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': 0.9, 'tau': 0.005, 'LR_actor': 0.0005, 'LR_critic': 0.0002, 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': 0.99995, 'fc1_units': 256, 'fc2_units': 128, 'sigma': 0.2, 'num_repeats': 3, 'seed': 1000, 'trial': 0}
time :2019-01-22 03:48:05.040366
main file: train_tennis.py
platform = Linux
episode:4, steps:14, total steps:57, current:[+0.000, -0.010], score:0.000 slope:0.00e+00 epsilon:1.00
episode:776, steps:32, total steps:19940, current:[+0.000, +0.090], score:0.081 slope:-9.25e-05 epsilon:0.68
episode:777, steps:29, total steps:19969, current:[+0.100, -0.010], score:0.082 slope:-1.30e-04 epsilon:0.68
episode:778, steps:30, total steps:19999, current:[+0.000, +0.090], score:0.082 slope:-1.21e-04 epsilon:0.68
episode:779, steps:14, total steps:20013, current:[+0.000, -0.010], score:0.081 slope:-1.59e-04 epsilon:0.68
episode:780, steps:32, total steps:20045, current:[+0.100, -0.010], score:0.081 slope:-1.42e-04 epsilon:0.68
episode:781, steps:52, total steps:20097, current:[+0.100, +0.090], score:0.081 slope:-1.26e-04 epsilon:0.68
episode:782, steps:52, total steps:20149, current:[+0.100, +0.090], score:0.081 slope:-1.03e-04 epsilon:0.68
episode:783, steps:52, total steps:20201, current:[+0.100, +0.090], score:0.081 slope:-8.69e-05 epsilon:0.68
episode:784, steps:17, total steps:20218, current:[-0.010, +0.000], score:0.081 slope:-1.30e-04 epsilon:0.68
episode:785, steps:52, total steps:20270, current:[+0.100, +0.090], score:0.081 slope:-1.13e-04 epsilon:0.68
episode:786, steps:30, total steps:20300, current:[+0.100, -0.010], score:0.081 slope:-9.55e-05 epsilon:0.67
episode:787, steps:40, total steps:20340, current:[+0.100, +0.090], score:0.081 slope:-7.84e-05 epsilon:0.67
episode:788, steps:55, total steps:20395, current:[+0.090, +0.100], score:0.081 slope:-5.53e-05 epsilon:0.67
episode:789, steps:109, total steps:20504, current:[+0.300, +0.190], score:0.083 slope:8.65e-05 epsilon:0.67
episode:790, steps:52, total steps:20556, current:[+0.090, +0.100], score:0.083 slope:1.01e-04 epsilon:0.67
episode:791, steps:14, total steps:20570, current:[-0.010, +0.000], score:0.083 slope:1.62e-06 epsilon:0.67
episode:792, steps:52, total steps:20622, current:[+0.100, +0.090], score:0.083 slope:2.21e-05 epsilon:0.67
episode:793, steps:32, total steps:20654, current:[+0.100, -0.010], score:0.083 slope:4.27e-05 epsilon:0.67
episode:794, steps:29, total steps:20683, current:[+0.000, +0.090], score:0.083 slope:5.12e-05 epsilon:0.67
episode:795, steps:91, total steps:20774, current:[+0.200, +0.190], score:0.084 slope:1.31e-04 epsilon:0.67
episode:796, steps:30, total steps:20804, current:[+0.100, -0.010], score:0.084 slope:1.50e-04 epsilon:0.67
episode:797, steps:51, total steps:20855, current:[+0.100, +0.090], score:0.084 slope:1.64e-04 epsilon:0.67
episode:798, steps:31, total steps:20886, current:[-0.010, +0.100], score:0.084 slope:1.77e-04 epsilon:0.67
episode:799, steps:52, total steps:20938, current:[+0.100, +0.090], score:0.084 slope:1.90e-04 epsilon:0.67
episode:800, steps:29, total steps:20967, current:[+0.100, -0.010], score:0.084 slope:2.03e-04 epsilon:0.67
episode:801, steps:32, total steps:20999, current:[+0.100, -0.010], score:0.084 slope:2.22e-04 epsilon:0.67
episode:802, steps:14, total steps:21013, current:[+0.000, -0.010], score:0.083 slope:1.75e-04 epsilon:0.67
episode:803, steps:52, total steps:21065, current:[+0.100, +0.090], score:0.083 slope:1.95e-04 epsilon:0.67
episode:804, steps:90, total steps:21155, current:[+0.200, +0.190], score:0.085 slope:2.68e-04 epsilon:0.67
episode:805, steps:31, total steps:21186, current:[+0.100, -0.010], score:0.085 slope:2.87e-04 epsilon:0.67
episode:806, steps:52, total steps:21238, current:[+0.100, +0.090], score:0.085 slope:2.99e-04 epsilon:0.67
episode:807, steps:55, total steps:21293, current:[+0.090, +0.100], score:0.085 slope:3.18e-04 epsilon:0.67
episode:808, steps:51, total steps:21344, current:[+0.100, +0.090], score:0.085 slope:3.36e-04 epsilon:0.67
episode:809, steps:32, total steps:21376, current:[+0.100, -0.010], score:0.084 slope:4.15e-04 epsilon:0.67
episode:810, steps:34, total steps:21410, current:[+0.100, +0.090], score:0.084 slope:4.29e-04 epsilon:0.67
episode:811, steps:30, total steps:21440, current:[+0.100, -0.010], score:0.084 slope:4.49e-04 epsilon:0.67
episode:812, steps:31, total steps:21471, current:[+0.100, -0.010], score:0.085 slope:4.08e-04 epsilon:0.67
episode:813, steps:51, total steps:21522, current:[+0.100, +0.090], score:0.085 slope:4.26e-04 epsilon:0.67
episode:814, steps:30, total steps:21552, current:[+0.100, -0.010], score:0.085 slope:4.38e-04 epsilon:0.67
episode:815, steps:31, total steps:21583, current:[+0.100, -0.010], score:0.085 slope:4.56e-04 epsilon:0.67
episode:816, steps:51, total steps:21634, current:[-0.010, +0.100], score:0.086 slope:4.14e-04 epsilon:0.66
episode:817, steps:52, total steps:21686, current:[+0.100, +0.090], score:0.085 slope:4.92e-04 epsilon:0.66
episode:818, steps:46, total steps:21732, current:[+0.100, +0.090], score:0.086 slope:4.49e-04 epsilon:0.66
episode:819, steps:31, total steps:21763, current:[+0.100, -0.010], score:0.087 slope:4.06e-04 epsilon:0.66
episode:820, steps:30, total steps:21793, current:[+0.100, -0.010], score:0.088 slope:3.61e-04 epsilon:0.66
episode:821, steps:52, total steps:21845, current:[+0.100, +0.090], score:0.088 slope:3.76e-04 epsilon:0.66
episode:822, steps:31, total steps:21876, current:[+0.100, -0.010], score:0.088 slope:3.90e-04 epsilon:0.66
episode:823, steps:52, total steps:21928, current:[+0.090, +0.100], score:0.088 slope:4.05e-04 epsilon:0.66
episode:824, steps:30, total steps:21958, current:[+0.100, -0.010], score:0.088 slope:4.14e-04 epsilon:0.66
episode:825, steps:31, total steps:21989, current:[+0.100, -0.010], score:0.088 slope:4.28e-04 epsilon:0.66
episode:826, steps:30, total steps:22019, current:[+0.100, -0.010], score:0.088 slope:4.36e-04 epsilon:0.66
episode:827, steps:50, total steps:22069, current:[+0.100, -0.010], score:0.088 slope:4.51e-04 epsilon:0.66
episode:828, steps:77, total steps:22146, current:[+0.200, +0.090], score:0.089 slope:5.25e-04 epsilon:0.66
episode:829, steps:30, total steps:22176, current:[+0.100, -0.010], score:0.090 slope:4.77e-04 epsilon:0.66
episode:830, steps:53, total steps:22229, current:[+0.090, +0.100], score:0.090 slope:4.89e-04 epsilon:0.66
episode:831, steps:51, total steps:22280, current:[+0.100, +0.090], score:0.090 slope:4.95e-04 epsilon:0.66
episode:832, steps:70, total steps:22350, current:[+0.090, +0.200], score:0.091 slope:5.67e-04 epsilon:0.66
episode:833, steps:52, total steps:22402, current:[+0.090, +0.100], score:0.091 slope:5.77e-04 epsilon:0.66
episode:834, steps:30, total steps:22432, current:[-0.010, +0.100], score:0.092 slope:5.27e-04 epsilon:0.66
episode:835, steps:32, total steps:22464, current:[+0.100, -0.010], score:0.093 slope:4.76e-04 epsilon:0.66
episode:836, steps:14, total steps:22478, current:[+0.000, -0.010], score:0.093 slope:3.64e-04 epsilon:0.66
episode:837, steps:52, total steps:22530, current:[+0.090, +0.100], score:0.093 slope:3.73e-04 epsilon:0.66
episode:838, steps:52, total steps:22582, current:[+0.100, +0.090], score:0.094 slope:3.20e-04 epsilon:0.66
episode:839, steps:88, total steps:22670, current:[+0.200, +0.190], score:0.094 slope:4.47e-04 epsilon:0.66
episode:840, steps:31, total steps:22701, current:[-0.010, +0.100], score:0.094 slope:4.55e-04 epsilon:0.66
episode:841, steps:32, total steps:22733, current:[+0.100, -0.010], score:0.094 slope:4.62e-04 epsilon:0.66
episode:842, steps:31, total steps:22764, current:[+0.100, -0.010], score:0.095 slope:4.08e-04 epsilon:0.66
episode:843, steps:56, total steps:22820, current:[+0.090, +0.100], score:0.095 slope:4.14e-04 epsilon:0.66
episode:844, steps:15, total steps:22835, current:[+0.000, -0.010], score:0.095 slope:3.00e-04 epsilon:0.66
episode:845, steps:30, total steps:22865, current:[+0.100, -0.010], score:0.095 slope:3.00e-04 epsilon:0.66
episode:846, steps:30, total steps:22895, current:[+0.000, +0.090], score:0.095 slope:2.99e-04 epsilon:0.66
episode:847, steps:17, total steps:22912, current:[+0.000, -0.010], score:0.094 slope:2.46e-04 epsilon:0.65
episode:848, steps:30, total steps:22942, current:[+0.100, -0.010], score:0.095 slope:1.92e-04 epsilon:0.65
episode:849, steps:14, total steps:22956, current:[-0.010, +0.000], score:0.094 slope:1.39e-04 epsilon:0.65
episode:850, steps:70, total steps:23026, current:[+0.090, +0.200], score:0.095 slope:2.05e-04 epsilon:0.65
episode:851, steps:52, total steps:23078, current:[-0.010, +0.100], score:0.095 slope:2.05e-04 epsilon:0.65
episode:852, steps:31, total steps:23109, current:[+0.100, -0.010], score:0.095 slope:2.11e-04 epsilon:0.65
episode:853, steps:31, total steps:23140, current:[+0.100, -0.010], score:0.095 slope:2.17e-04 epsilon:0.65
episode:854, steps:30, total steps:23170, current:[-0.010, +0.100], score:0.095 slope:2.23e-04 epsilon:0.65
episode:855, steps:30, total steps:23200, current:[+0.000, +0.090], score:0.096 slope:1.62e-04 epsilon:0.65
episode:856, steps:30, total steps:23230, current:[-0.010, +0.100], score:0.096 slope:1.66e-04 epsilon:0.65
episode:857, steps:30, total steps:23260, current:[+0.100, -0.010], score:0.096 slope:1.71e-04 epsilon:0.65
episode:858, steps:30, total steps:23290, current:[+0.000, +0.090], score:0.096 slope:1.70e-04 epsilon:0.65
episode:859, steps:31, total steps:23321, current:[+0.100, -0.010], score:0.096 slope:1.75e-04 epsilon:0.65
episode:860, steps:30, total steps:23351, current:[+0.000, +0.090], score:0.096 slope:1.73e-04 epsilon:0.65
episode:861, steps:51, total steps:23402, current:[+0.090, +0.100], score:0.096 slope:1.78e-04 epsilon:0.65
episode:862, steps:52, total steps:23454, current:[+0.100, +0.090], score:0.097 slope:1.23e-04 epsilon:0.65
episode:863, steps:53, total steps:23507, current:[+0.100, +0.090], score:0.098 slope:6.58e-05 epsilon:0.65
episode:864, steps:32, total steps:23539, current:[+0.100, -0.010], score:0.098 slope:6.83e-05 epsilon:0.65
episode:865, steps:31, total steps:23570, current:[+0.100, -0.010], score:0.099 slope:1.03e-05 epsilon:0.65
episode:866, steps:33, total steps:23603, current:[+0.100, -0.010], score:0.099 slope:1.16e-05 epsilon:0.65
episode:867, steps:102, total steps:23705, current:[+0.200, +0.190], score:0.101 slope:1.17e-05 epsilon:0.65
episode:868, steps:31, total steps:23736, current:[-0.010, +0.100], score:0.101 slope:4.56e-06 epsilon:0.65
episode:869, steps:31, total steps:23767, current:[-0.010, +0.100], score:0.101 slope:3.36e-06 epsilon:0.65
episode:870, steps:52, total steps:23819, current:[+0.090, +0.100], score:0.100 slope:6.28e-05 epsilon:0.65
episode:871, steps:29, total steps:23848, current:[+0.100, -0.010], score:0.100 slope:6.28e-05 epsilon:0.65
episode:872, steps:52, total steps:23900, current:[+0.090, +0.100], score:0.100 slope:5.67e-05 epsilon:0.65
episode:873, steps:52, total steps:23952, current:[+0.100, +0.090], score:0.100 slope:5.05e-05 epsilon:0.65
episode:874, steps:31, total steps:23983, current:[+0.000, +0.090], score:0.100 slope:4.43e-05 epsilon:0.65
episode:875, steps:52, total steps:24035, current:[+0.100, +0.090], score:0.100 slope:3.82e-05 epsilon:0.65
episode:876, steps:51, total steps:24086, current:[+0.100, +0.090], score:0.100 slope:3.19e-05 epsilon:0.65
episode:877, steps:32, total steps:24118, current:[+0.100, -0.010], score:0.100 slope:3.15e-05 epsilon:0.64
episode:878, steps:15, total steps:24133, current:[-0.010, +0.000], score:0.099 slope:-3.43e-05 epsilon:0.64
episode:879, steps:29, total steps:24162, current:[+0.100, -0.010], score:0.100 slope:-9.42e-05 epsilon:0.64
episode:880, steps:31, total steps:24193, current:[-0.010, +0.100], score:0.100 slope:-9.47e-05 epsilon:0.64
episode:881, steps:52, total steps:24245, current:[-0.010, +0.100], score:0.100 slope:-9.52e-05 epsilon:0.64
episode:882, steps:31, total steps:24276, current:[+0.000, +0.090], score:0.100 slope:-1.02e-04 epsilon:0.64
episode:883, steps:31, total steps:24307, current:[+0.100, -0.010], score:0.100 slope:-1.02e-04 epsilon:0.64
episode:884, steps:14, total steps:24321, current:[-0.010, +0.000], score:0.100 slope:-2.22e-04 epsilon:0.64
episode:885, steps:52, total steps:24373, current:[+0.100, +0.090], score:0.100 slope:-2.23e-04 epsilon:0.64
episode:886, steps:13, total steps:24386, current:[-0.010, +0.000], score:0.099 slope:-2.82e-04 epsilon:0.64
episode:887, steps:52, total steps:24438, current:[+0.100, +0.090], score:0.099 slope:-2.82e-04 epsilon:0.64
episode:888, steps:31, total steps:24469, current:[+0.100, -0.010], score:0.099 slope:-2.81e-04 epsilon:0.64
episode:889, steps:52, total steps:24521, current:[+0.090, +0.100], score:0.097 slope:-1.59e-04 epsilon:0.64
episode:890, steps:33, total steps:24554, current:[-0.010, +0.100], score:0.097 slope:-1.55e-04 epsilon:0.64
episode:891, steps:14, total steps:24568, current:[+0.000, -0.010], score:0.097 slope:-2.72e-04 epsilon:0.64
episode:892, steps:52, total steps:24620, current:[+0.100, +0.090], score:0.097 slope:-2.69e-04 epsilon:0.64
episode:893, steps:52, total steps:24672, current:[+0.090, +0.100], score:0.097 slope:-2.66e-04 epsilon:0.64
episode:894, steps:30, total steps:24702, current:[-0.010, +0.100], score:0.097 slope:-2.69e-04 epsilon:0.64
episode:895, steps:52, total steps:24754, current:[+0.100, +0.090], score:0.096 slope:-2.05e-04 epsilon:0.64
episode:896, steps:64, total steps:24818, current:[+0.200, +0.090], score:0.097 slope:-1.41e-04 epsilon:0.64
episode:897, steps:14, total steps:24832, current:[-0.010, +0.000], score:0.096 slope:-1.97e-04 epsilon:0.64
episode:898, steps:41, total steps:24873, current:[+0.100, +0.090], score:0.096 slope:-1.93e-04 epsilon:0.64
episode:899, steps:31, total steps:24904, current:[+0.100, -0.010], score:0.096 slope:-1.89e-04 epsilon:0.64
episode:900, steps:30, total steps:24934, current:[+0.100, -0.010], score:0.096 slope:-1.84e-04 epsilon:0.64
episode:901, steps:31, total steps:24965, current:[+0.100, -0.010], score:0.096 slope:-1.80e-04 epsilon:0.64
episode:902, steps:31, total steps:24996, current:[+0.100, -0.010], score:0.097 slope:-2.36e-04 epsilon:0.64
episode:903, steps:14, total steps:25010, current:[-0.010, +0.000], score:0.096 slope:-2.93e-04 epsilon:0.64
episode:904, steps:30, total steps:25040, current:[+0.100, -0.010], score:0.095 slope:-2.28e-04 epsilon:0.64
episode:905, steps:30, total steps:25070, current:[+0.100, -0.010], score:0.095 slope:-2.22e-04 epsilon:0.64
episode:906, steps:52, total steps:25122, current:[+0.100, +0.090], score:0.095 slope:-2.17e-04 epsilon:0.64
episode:907, steps:14, total steps:25136, current:[-0.010, +0.000], score:0.094 slope:-2.71e-04 epsilon:0.64
episode:908, steps:14, total steps:25150, current:[-0.010, +0.000], score:0.093 slope:-3.23e-04 epsilon:0.64
episode:909, steps:14, total steps:25164, current:[-0.010, +0.000], score:0.092 slope:-3.75e-04 epsilon:0.63
episode:910, steps:89, total steps:25253, current:[+0.200, +0.190], score:0.093 slope:-3.06e-04 epsilon:0.63
episode:911, steps:93, total steps:25346, current:[+0.200, +0.190], score:0.094 slope:-2.39e-04 epsilon:0.63
episode:912, steps:51, total steps:25397, current:[+0.100, +0.090], score:0.094 slope:-2.32e-04 epsilon:0.63
episode:913, steps:30, total steps:25427, current:[+0.100, -0.010], score:0.094 slope:-2.26e-04 epsilon:0.63
episode:914, steps:52, total steps:25479, current:[+0.100, +0.090], score:0.094 slope:-2.19e-04 epsilon:0.63
episode:915, steps:70, total steps:25549, current:[+0.080, +0.200], score:0.095 slope:-1.53e-04 epsilon:0.63
episode:916, steps:65, total steps:25614, current:[+0.090, +0.100], score:0.095 slope:-1.47e-04 epsilon:0.63
episode:917, steps:30, total steps:25644, current:[+0.100, -0.010], score:0.095 slope:-1.42e-04 epsilon:0.63
episode:918, steps:53, total steps:25697, current:[+0.100, +0.090], score:0.095 slope:-1.36e-04 epsilon:0.63
episode:919, steps:32, total steps:25729, current:[+0.100, -0.010], score:0.095 slope:-1.31e-04 epsilon:0.63
episode:920, steps:14, total steps:25743, current:[+0.000, -0.010], score:0.094 slope:-1.84e-04 epsilon:0.63
episode:921, steps:31, total steps:25774, current:[+0.100, -0.010], score:0.094 slope:-1.78e-04 epsilon:0.63
episode:922, steps:52, total steps:25826, current:[+0.090, +0.100], score:0.094 slope:-1.71e-04 epsilon:0.63
episode:923, steps:52, total steps:25878, current:[+0.100, +0.090], score:0.094 slope:-1.64e-04 epsilon:0.63
episode:924, steps:24, total steps:25902, current:[-0.010, +0.100], score:0.094 slope:-1.58e-04 epsilon:0.63
episode:925, steps:50, total steps:25952, current:[-0.010, +0.100], score:0.094 slope:-1.51e-04 epsilon:0.63
episode:926, steps:49, total steps:26001, current:[+0.090, +0.100], score:0.094 slope:-1.44e-04 epsilon:0.63
episode:927, steps:14, total steps:26015, current:[+0.000, -0.010], score:0.093 slope:-1.97e-04 epsilon:0.63
episode:928, steps:54, total steps:26069, current:[+0.090, +0.100], score:0.092 slope:-1.28e-04 epsilon:0.63
episode:929, steps:89, total steps:26158, current:[+0.200, +0.190], score:0.093 slope:-5.98e-05 epsilon:0.63
episode:930, steps:31, total steps:26189, current:[+0.100, -0.010], score:0.093 slope:-5.18e-05 epsilon:0.63
episode:931, steps:52, total steps:26241, current:[+0.100, +0.090], score:0.093 slope:-4.39e-05 epsilon:0.63
episode:932, steps:30, total steps:26271, current:[+0.100, -0.010], score:0.092 slope:2.46e-05 epsilon:0.63
episode:933, steps:30, total steps:26301, current:[+0.100, -0.010], score:0.092 slope:3.37e-05 epsilon:0.63
episode:934, steps:54, total steps:26355, current:[+0.090, +0.100], score:0.092 slope:4.28e-05 epsilon:0.63
episode:935, steps:31, total steps:26386, current:[+0.100, -0.010], score:0.092 slope:5.20e-05 epsilon:0.63
episode:936, steps:30, total steps:26416, current:[+0.100, -0.010], score:0.093 slope:4.80e-07 epsilon:0.63
episode:937, steps:83, total steps:26499, current:[+0.090, +0.200], score:0.094 slope:6.78e-05 epsilon:0.63
episode:938, steps:15, total steps:26514, current:[+0.000, -0.010], score:0.093 slope:1.51e-05 epsilon:0.63
episode:939, steps:52, total steps:26566, current:[+0.100, +0.090], score:0.092 slope:8.36e-05 epsilon:0.63
episode:940, steps:69, total steps:26635, current:[+0.090, +0.200], score:0.093 slope:1.52e-04 epsilon:0.62
episode:941, steps:174, total steps:26809, current:[+0.400, +0.390], score:0.096 slope:3.38e-04 epsilon:0.62
episode:942, steps:31, total steps:26840, current:[+0.100, -0.010], score:0.096 slope:3.43e-04 epsilon:0.62
episode:943, steps:14, total steps:26854, current:[+0.000, -0.010], score:0.095 slope:2.88e-04 epsilon:0.62
episode:944, steps:29, total steps:26883, current:[+0.000, +0.090], score:0.096 slope:2.27e-04 epsilon:0.62
episode:945, steps:14, total steps:26897, current:[+0.000, -0.010], score:0.095 slope:1.72e-04 epsilon:0.62
episode:946, steps:31, total steps:26928, current:[+0.100, -0.010], score:0.095 slope:1.71e-04 epsilon:0.62
episode:947, steps:14, total steps:26942, current:[-0.010, +0.000], score:0.095 slope:5.66e-05 epsilon:0.62
episode:948, steps:34, total steps:26976, current:[+0.100, -0.010], score:0.095 slope:6.22e-05 epsilon:0.62
episode:949, steps:30, total steps:27006, current:[+0.100, -0.010], score:0.096 slope:7.08e-06 epsilon:0.62
episode:950, steps:71, total steps:27077, current:[+0.200, +0.090], score:0.096 slope:1.31e-04 epsilon:0.62
episode:951, steps:15, total steps:27092, current:[+0.000, -0.010], score:0.095 slope:7.63e-05 epsilon:0.62
episode:952, steps:31, total steps:27123, current:[+0.100, -0.010], score:0.095 slope:8.18e-05 epsilon:0.62
episode:953, steps:14, total steps:27137, current:[+0.000, -0.010], score:0.094 slope:2.80e-05 epsilon:0.62
episode:954, steps:14, total steps:27151, current:[+0.000, -0.010], score:0.093 slope:-2.47e-05 epsilon:0.62
episode:955, steps:52, total steps:27203, current:[+0.090, +0.100], score:0.094 slope:-2.29e-05 epsilon:0.62
episode:956, steps:54, total steps:27257, current:[+0.100, +0.090], score:0.094 slope:-1.51e-05 epsilon:0.62
episode:957, steps:31, total steps:27288, current:[+0.100, -0.010], score:0.094 slope:-7.26e-06 epsilon:0.62
episode:958, steps:31, total steps:27319, current:[+0.100, -0.010], score:0.094 slope:-5.52e-06 epsilon:0.62
episode:959, steps:15, total steps:27334, current:[+0.000, -0.010], score:0.093 slope:-5.72e-05 epsilon:0.62
episode:960, steps:64, total steps:27398, current:[+0.100, +0.190], score:0.094 slope:-9.60e-07 epsilon:0.62
episode:961, steps:47, total steps:27445, current:[+0.100, +0.090], score:0.094 slope:6.72e-06 epsilon:0.62
episode:962, steps:30, total steps:27475, current:[+0.100, -0.010], score:0.094 slope:1.44e-05 epsilon:0.62
